Date,Open,Open,Open,Open,High,High,High,High,Low,Low,Low,Low,Close,Close,Close,Close,Volume,Volume,Volume,Volume
2021-11-30,329.36436460354184,,,,344.200597243341,,,,327.19599214080193,,,,340.09210205078125,,,,170100,,,
2021-12-01,340.0920795983983,,,,341.5871263953299,,,,330.3344041602563,,,,336.07489013671875,,,,86572,,,
2021-12-02,335.1847483278168,,,,350.8312793896586,,,,335.1847483278168,,,,347.24774169921875,,,,56072,,,
2021-12-03,354.9168271774288,,,,357.9868020771505,,,,338.96219690707244,,,,341.0506591796875,,,,114172,,,
2021-12-06,344.8852989681358,,,,353.1022882221748,,,,339.6811946289062,,,,341.1419982910156,,,,99196,,,
2021-12-07,342.8538947659349,,,,346.4602514440925,,,,338.1861991923993,,,,341.2447509765625,,,,109572,,,
2021-12-08,346.93957365553894,,,,352.98819122255986,,,,341.2333306677834,,,,344.2462158203125,,,,174180,,,
2021-12-09,345.96953481737495,,,,345.96953481737495,,,,338.2661062835888,,,,340.4344787597656,,,,44080,,,
2021-12-10,340.4344433124648,,,,344.3717508197662,,,,331.5669476293931,,,,335.5841369628906,,,,346988,,,
2021-12-13,332.10333135765467,,,,341.80394412927,,,,331.41858222083476,,,,332.73101806640625,,,,132492,,,
2021-12-14,337.1248550860379,,,,340.0921016101533,,,,322.9733716633335,,,,336.30316162109375,,,,78752,,,
2021-12-15,333.2560036524411,,,,354.67723358339566,,,,333.2560036524411,,,,351.8697509765625,,,,211240,,,
2021-12-16,353.7870575031164,,,,367.4364015763067,,,,319.8006694388626,,,,325.9291687011719,,,,16623392,,,
2021-12-17,303.57214507729645,,,,317.1986430007972,,,,295.5834044173676,,,,307.95452880859375,,,,5159056,,,
2021-12-20,307.2241375685724,,,,314.07162949060597,,,,299.2353969928666,,,,312.7820129394531,,,,1494076,,,
2021-12-21,314.9618377739916,,,,317.7122305629867,,,,303.1270937272133,,,,316.2286071777344,,,,722288,,,
2021-12-22,318.6251253066368,,,,325.9405385958972,,,,314.6193601947601,,,,323.88629150390625,,,,561624,,,
2021-12-23,320.15444205682553,,,,327.98338992165355,,,,320.15444205682553,,,,323.41839599609375,,,,309108,,,
2021-12-24,322.9048353749069,,,,322.9048353749069,,,,315.68075475097334,,,,321.1929626464844,,,,143864,,,
2021-12-27,318.63659518918115,,,,324.41132399771533,,,,317.65511029108586,,,,322.45977783203125,,,,104036,,,
2021-12-28,324.0803414298479,,,,329.56975803698407,,,,323.0075789502372,,,,326.31719970703125,,,,334008,,,
2021-12-29,324.2401769366079,,,,328.43994983195597,,,,321.48975644466594,,,,324.4227600097656,,,,191960,,,
2021-12-30,325.7009419707432,,,,326.59112149268503,,,,320.4511981663617,,,,323.464111328125,,,,119144,,,
2021-12-31,325.0846721707294,,,,331.9664069803379,,,,320.91911467231563,,,,324.03472900390625,,,,200700,,,
2022-01-03,321.83212209204385,,,,335.4814672094646,,,,319.33279867186735,,,,330.7909240722656,,,,561384,,,
2022-01-04,332.25175307346257,,,,340.20625126244585,,,,330.2773871699155,,,,335.74395751953125,,,,407392,,,
2022-01-05,337.43293822012816,,,,351.45889899422366,,,,336.30311335081063,,,,345.5928649902344,,,,315716,,,
2022-01-06,345.5700379638672,,,,351.50453002929686,,,,338.95079681396487,,,,342.3745422363281,,,,133336,,,
2022-01-07,342.6028682910212,,,,348.92537510181774,,,,341.82681358314824,,,,346.9624328613281,,,,112232,,,
2022-01-10,348.70847936529,,,,355.09947096877755,,,,346.93954418932464,,,,350.8882751464844,,,,182644,,,
2022-01-11,351.50452062571827,,,,364.0582535052082,,,,350.6371606635856,,,,359.33349609375,,,,276956,,,
2022-01-12,364.74305396481935,,,,369.2966247513517,,,,353.95825465328136,,,,359.3106994628906,,,,215572,,,
2022-01-13,364.5147599304302,,,,366.3293338458182,,,,354.24352373952894,,,,362.0496520996094,,,,239436,,,
2022-01-14,365.19954466878056,,,,375.47078186259,,,,357.6558804292104,,,,373.4165344238281,,,,317052,,,
2022-01-17,376.6577122389951,,,,380.36677053798314,,,,367.09407036115675,,,,372.90301513671875,,,,129644,,,
2022-01-18,368.3950286461868,,,,374.706138643762,,,,347.1792294363823,,,,351.5958557128906,,,,1181612,,,
2022-01-19,351.504574700729,,,,367.4820553689439,,,,350.13507635773914,,,,364.1610107421875,,,,202984,,,
2022-01-20,360.6344987657855,,,,375.4707281453906,,,,358.1237522553908,,,,372.2181701660156,,,,181700,,,
2022-01-21,372.0470104127396,,,,376.72612925535384,,,,361.83283635386226,,,,371.7502746582031,,,,213040,,,
2022-01-24,371.75026088758347,,,,372.16112147672044,,,,344.98798459617257,,,,348.33184814453125,,,,339476,,,
2022-01-25,342.7284161859178,,,,356.9597822322753,,,,333.01637837880105,,,,345.6157531738281,,,,413396,,,
2022-01-27,347.3504072934769,,,,351.4589019252764,,,,339.46436895243454,,,,347.6585388183594,,,,327052,,,
2022-01-28,349.40467018671484,,,,361.0910442931697,,,,344.5086971480382,,,,347.7041931152344,,,,92724,,,
2022-01-31,349.45033010521433,,,,367.2309893127247,,,,348.1607135822903,,,,365.47344970703125,,,,214828,,,
2022-02-01,367.3108666146431,,,,371.0541676430915,,,,363.3735588942127,,,,366.3864440917969,,,,126524,,,
2022-02-02,363.16809325765956,,,,373.64476009363034,,,,355.9439846570793,,,,370.40362548828125,,,,126136,,,
2022-02-03,382.3297166731048,,,,385.05728976800833,,,,371.11123700925754,,,,374.0556640625,,,,522684,,,
2022-02-04,377.29678982695845,,,,383.6649626324754,,,,372.9600451163037,,,,378.32391357421875,,,,463896,,,
2022-02-07,384.8289894842736,,,,389.14291433391287,,,,379.1227470541984,,,,383.596435546875,,,,238668,,,
2022-02-08,385.74206161499023,,,,386.2556235313416,,,,373.8388320701663,,,,383.4595642089844,,,,299548,,,
2022-02-09,385.37681834326503,,,,386.8832608661704,,,,378.0842233457131,,,,385.3882141113281,,,,135620,,,
2022-02-10,386.88329865338267,,,,386.88329865338267,,,,374.32956329884814,,,,381.9987487792969,,,,165296,,,
2022-02-11,368.2466757608038,,,,381.9074157660109,,,,362.91705043540304,,,,367.367919921875,,,,124836,,,
2022-02-14,365.19949902583517,,,,371.9442884184728,,,,343.50435514182743,,,,352.09796142578125,,,,554816,,,
2022-02-15,363.8300659025595,,,,368.3722410556529,,,,345.27335189815676,,,,359.80145263671875,,,,266116,,,
2022-02-16,357.4961216263181,,,,380.03578132981295,,,,356.06956088559053,,,,370.1525573730469,,,,177088,,,
2022-02-17,378.66626662409675,,,,378.66626662409675,,,,358.35204255565515,,,,361.9013366699219,,,,335036,,,
2022-02-18,361.13666288671175,,,,370.36937993577186,,,,356.06953071007325,,,,365.9869689941406,,,,210624,,,
2022-02-21,358.6715882188374,,,,358.6715882188374,,,,339.1790580453441,,,,345.43310546875,,,,588016,,,
2022-02-22,345.4331268376424,,,,346.9395693954091,,,,331.2474013717681,,,,342.34033203125,,,,331676,,,
2022-02-23,343.05931098940533,,,,347.81831182683555,,,,339.33882960545975,,,,342.26043701171875,,,,254396,,,
2022-02-24,330.96205259154425,,,,343.73261168274456,,,,330.95062896196765,,,,336.77099609375,,,,323764,,,
2022-02-25,337.35306168360927,,,,349.336171114184,,,,336.7938610551875,,,,344.4288024902344,,,,151532,,,
2022-02-28,340.09207977263384,,,,353.5131743341704,,,,333.95215678678613,,,,349.57586669921875,,,,203652,,,
2022-03-02,344.3374675798005,,,,344.55432149702466,,,,338.26603156019644,,,,340.6055908203125,,,,99108,,,
2022-03-03,342.31752590174887,,,,344.7369674201333,,,,331.4186015064773,,,,334.21466064453125,,,,193372,,,
2022-03-04,332.33154378882847,,,,344.65702686890864,,,,331.63537109948635,,,,342.0435791015625,,,,237100,,,
2022-03-07,325.6325104801812,,,,342.84254715354274,,,,325.6325104801812,,,,337.8438720703125,,,,221572,,,
2022-03-08,339.54425188820005,,,,342.60280347439806,,,,325.00475698302574,,,,336.94219970703125,,,,199968,,,
2022-03-09,338.63127573780025,,,,342.60282639981466,,,,333.34728919850477,,,,338.51715087890625,,,,78272,,,
2022-03-10,342.3859830481734,,,,346.7113038371471,,,,338.31170350109056,,,,343.8924255371094,,,,143192,,,
2022-03-11,345.3418576027476,,,,355.7728596054245,,,,335.5271187548176,,,,341.55291748046875,,,,333588,,,
2022-03-14,342.37456875258397,,,,344.20056645259774,,,,325.01616697182243,,,,331.977783203125,,,,225492,,,
2022-03-15,336.4400921293691,,,,344.0750342284115,,,,333.107651741839,,,,342.7055358886719,,,,150652,,,
2022-03-16,344.4288246564229,,,,347.5786819116067,,,,340.685523706607,,,,342.6827087402344,,,,305972,,,
2022-03-17,344.40600643513676,,,,362.1067554190643,,,,340.948017621154,,,,354.71148681640625,,,,736440,,,
2022-03-21,358.1238342101983,,,,366.18106100059686,,,,350.8540857230491,,,,361.26226806640625,,,,1126424,,,
2022-03-22,362.916987803122,,,,364.0810555877245,,,,354.2663194395897,,,,362.23223876953125,,,,143236,,,
2022-03-23,364.0468701908798,,,,368.85153781547433,,,,358.352050971717,,,,365.7131042480469,,,,274320,,,
2022-03-24,369.7645350923503,,,,378.4380241871091,,,,365.19954083195086,,,,370.7574157714844,,,,366284,,,
2022-03-25,372.61764651552414,,,,386.883253196823,,,,371.7160713182713,,,,380.104248046875,,,,222688,,,
2022-03-28,387.1115693499622,,,,387.5908882442245,,,,372.04708610874906,,,,377.468017578125,,,,256376,,,
2022-03-29,372.286714989727,,,,385.38822655869393,,,,372.286714989727,,,,379.613525390625,,,,217124,,,
2022-03-30,381.5194331761157,,,,384.8290543433628,,,,375.1170169455033,,,,380.8689270019531,,,,163232,,,
2022-03-31,383.9159993662789,,,,409.70821573274117,,,,376.3495161606063,,,,380.9259338378906,,,,2501868,,,
2022-04-01,397.1545352330548,,,,399.4370325619804,,,,383.4595512595012,,,,387.54522705078125,,,,3422656,,,
2022-04-04,384.8289839097155,,,,391.35691958265676,,,,378.8944918684031,,,,386.73486328125,,,,182712,,,
2022-04-05,387.79632658254684,,,,394.95195069713134,,,,381.19990321237657,,,,383.7563171386719,,,,809724,,,
2022-04-06,381.30257659036727,,,,399.4370054948266,,,,378.34672603219695,,,,398.03326416015625,,,,281436,,,
2022-04-07,396.81213442871757,,,,405.82799828257686,,,,388.4582003290369,,,,401.82220458984375,,,,445680,,,
2022-04-08,405.14323142747384,,,,416.55571681979706,,,,384.3268692168816,,,,413.21185302734375,,,,354864,,,
2022-04-11,416.55571337532473,,,,421.79403298208047,,,,411.0662968020036,,,,416.3160400390625,,,,286712,,,
2022-04-12,417.6969782169365,,,,418.38172736155445,,,,400.70379808967385,,,,405.4627990722656,,,,264980,,,
2022-04-13,411.52277931803843,,,,415.22044112026845,,,,402.17596538777116,,,,408.7837829589844,,,,126652,,,
2022-04-18,402.1759662367951,,,,412.2075292780033,,,,396.24147411298316,,,,403.2715759277344,,,,107496,,,
2022-04-19,402.88356591261464,,,,435.5689417806917,,,,402.43849011387994,,,,423.75701904296875,,,,557804,,,
2022-04-20,426.82699655106575,,,,427.9682452049456,,,,409.7310861434423,,,,412.1048889160156,,,,178496,,,
2022-04-21,414.33033914876864,,,,416.53295470490275,,,,403.7737887090879,,,,406.29595947265625,,,,99124,,,
2022-04-22,404.07045148022786,,,,413.314564248446,,,,398.9804720702536,,,,402.73516845703125,,,,104168,,,
2022-04-25,397.1545263320956,,,,401.0347717043057,,,,383.0943486735314,,,,399.3000793457031,,,,220344,,,
2022-04-26,401.29724813869325,,,,401.29724813869325,,,,389.39401974684796,,,,392.6123352050781,,,,348568,,,
2022-04-27,394.64371830582036,,,,394.64371830582036,,,,383.0029839891073,,,,385.5479736328125,,,,102516,,,
2022-04-28,385.7420116314419,,,,398.5239954488151,,,,378.9515827284624,,,,389.3369445800781,,,,108296,,,
2022-04-29,385.7420657134948,,,,401.6967283234973,,,,385.7420657134948,,,,392.85205078125,,,,153352,,,
2022-05-02,381.0629218761033,,,,406.0562671563868,,,,381.0629218761033,,,,404.05908203125,,,,280812,,,
2022-05-04,406.0904797540692,,,,417.9252217218605,,,,381.1770181734064,,,,394.3470153808594,,,,280564,,,
2022-05-05,394.34696308230275,,,,407.1974312794555,,,,385.5022879353976,,,,400.8863220214844,,,,160088,,,
2022-05-06,386.8832189160021,,,,399.2087019965119,,,,383.4594736158605,,,,386.4039001464844,,,,85196,,,
2022-05-09,383.45950515033684,,,,390.9689260320335,,,,371.13402105621884,,,,382.9573669433594,,,,152236,,,
2022-05-10,383.4595325712829,,,,390.30702422434155,,,,378.9173575355844,,,,382.8660888671875,,,,163056,,,
2022-05-11,397.15450898326355,,,,397.15450898326355,,,,355.30492879594954,,,,360.9769287109375,,,,445856,,,
2022-05-12,351.8583668578965,,,,357.4733043949502,,,,340.9023803026639,,,,345.9695129394531,,,,176236,,,
2022-05-13,342.602866559722,,,,352.3034807028187,,,,326.39713469713683,,,,332.525634765625,,,,269928,,,
2022-05-16,350.3518587839179,,,,362.0154405080247,,,,338.96222127428996,,,,342.5000915527344,,,,151740,,,
2022-05-17,344.22341074089,,,,363.09968004716524,,,,339.1562779019713,,,,354.3805236816406,,,,42472,,,
2022-05-18,356.0239087676763,,,,370.90577871319414,,,,350.2035411632539,,,,365.9071044921875,,,,80616,,,
2022-05-19,360.7714869976672,,,,370.9057797206922,,,,344.8853127125944,,,,365.6560363769531,,,,175488,,,
2022-05-20,367.4934627940091,,,,369.2966132427497,,,,353.7870563373532,,,,358.7286682128906,,,,86148,,,
2022-05-23,358.35211936599086,,,,364.51486282005567,,,,354.574574733399,,,,361.69598388671875,,,,32420,,,
2022-05-24,361.79864316194653,,,,363.17956517998516,,,,336.66835334257354,,,,342.9452209472656,,,,199184,,,
2022-05-25,341.3930511601971,,,,346.47160677715954,,,,331.19030113314665,,,,334.5798034667969,,,,109156,,,
2022-05-26,340.32031120898836,,,,343.94948710223065,,,,328.47414591029764,,,,332.8337097167969,,,,110336,,,
2022-05-27,337.8096069547614,,,,349.78129438055026,,,,332.83375159920496,,,,343.7555236816406,,,,152692,,,
2022-05-30,347.0422939602506,,,,350.27203324135286,,,,342.9680418155459,,,,346.48309326171875,,,,31804,,,
2022-05-31,346.4830730312285,,,,360.6345555924513,,,,342.3745780940993,,,,357.5303649902344,,,,85344,,,
2022-06-01,353.40344378652065,,,,367.57609402893894,,,,353.27627153575975,,,,365.0791320800781,,,,153368,,,
2022-06-02,366.7784578644672,,,,367.85355163487475,,,,354.66348065135924,,,,355.4726867675781,,,,56380,,,
2022-06-03,357.24132981567095,,,,360.15446573311834,,,,352.582609688978,,,,355.40325927734375,,,,29904,,,
2022-06-06,356.05059310676916,,,,358.3626099451248,,,,347.07995648480454,,,,352.6056823730469,,,,109656,,,
2022-06-07,352.651994787742,,,,358.36266598231373,,,,347.1031535080159,,,,352.90631103515625,,,,36948,,,
2022-06-08,351.4497099773727,,,,356.0159437011629,,,,347.9585698381871,,,,350.1781005859375,,,,40312,,,
2022-06-09,351.9352462175793,,,,353.95826126368615,,,,347.0800101069229,,,,350.02783203125,,,,53592,,,
2022-06-10,351.7850237217442,,,,355.81948285220085,,,,335.70493118999065,,,,340.6410827636719,,,,139652,,,
2022-06-13,335.24251502581234,,,,344.94141649896363,,,,332.23689247730505,,,,336.4678955078125,,,,234608,,,
2022-06-14,332.294671836393,,,,344.0975309232419,,,,328.3064421691967,,,,332.5952453613281,,,,154684,,,
2022-06-15,344.02815288752356,,,,344.490556318824,,,,334.54888254586467,,,,339.5659484863281,,,,141776,,,
2022-06-16,341.70454312104556,,,,342.5137490755336,,,,313.6135364152448,,,,325.3932800292969,,,,293564,,,
2022-06-17,320.2259339242935,,,,330.38723760559265,,,,312.1223028464311,,,,319.3935852050781,,,,171908,,,
2022-06-20,319.2896134233521,,,,320.51499397473293,,,,285.7191309622677,,,,296.2156677246094,,,,771760,,,
2022-06-21,296.78214786228364,,,,313.47490381351884,,,,296.78214786228364,,,,305.7296447753906,,,,1341340,,,
2022-06-22,305.2094169835248,,,,309.0705030467738,,,,301.7529621956404,,,,306.06488037109375,,,,144376,,,
2022-06-23,308.6543038707356,,,,318.7462648441162,,,,306.30760070984167,,,,313.18585205078125,,,,1702452,,,
2022-06-24,314.7580257292161,,,,319.0121430012004,,,,312.02983415727346,,,,317.11627197265625,,,,65868,,,
2022-06-27,317.1162979205249,,,,336.1673267597356,,,,317.1162979205249,,,,331.4508056640625,,,,202872,,,
2022-06-28,331.55479893618286,,,,335.24245464816755,,,,328.2948324885552,,,,330.6531066894531,,,,146196,,,
2022-06-29,327.3816959497844,,,,335.242555880782,,,,327.15049418710794,,,,332.3641052246094,,,,45724,,,
2022-06-30,333.18479984736655,,,,352.9988045894686,,,,333.18479984736655,,,,342.42132568359375,,,,177416,,,
2022-07-01,344.14377246849847,,,,358.3626787545668,,,,337.31175011019195,,,,357.2528991699219,,,,766204,,,
2022-07-04,356.28183502082516,,,,360.90586921966775,,,,352.22423372219475,,,,359.49554443359375,,,,125600,,,
2022-07-05,358.362635147693,,,,361.7844315982488,,,,346.814121517079,,,,349.5653991699219,,,,243036,,,
2022-07-06,349.66949612817905,,,,358.35110400777506,,,,341.8317519703855,,,,354.3282165527344,,,,221144,,,
2022-07-07,356.10849723135505,,,,357.2182769260934,,,,349.77356360486954,,,,353.2184753417969,,,,100100,,,
2022-07-08,354.6750103633684,,,,365.29871812344487,,,,352.3283072574325,,,,362.3971252441406,,,,95776,,,
2022-07-11,359.1719005348893,,,,367.07898869749164,,,,357.98120593778606,,,,363.32196044921875,,,,88672,,,
2022-07-12,361.58795363728666,,,,370.6163929646562,,,,361.58795363728666,,,,368.9517517089844,,,,69144,,,
2022-07-13,372.2694763179873,,,,376.0380476350362,,,,363.71501219047354,,,,366.67437744140625,,,,49572,,,
2022-07-14,369.88808246169856,,,,370.5701444995935,,,,358.72105582537625,,,,361.218017578125,,,,59224,,,
2022-07-15,356.0506484951106,,,,362.3162094571721,,,,356.0506484951106,,,,360.55908203125,,,,26324,,,
2022-07-18,365.9924020343198,,,,378.6506989461196,,,,362.5359468607947,,,,370.5355224609375,,,,104624,,,
2022-07-19,370.535422071511,,,,371.8879464154556,,,,364.97500971845983,,,,368.88232421875,,,,174356,,,
2022-07-20,370.73199442023736,,,,398.823006158347,,,,366.6859639229788,,,,372.9168395996094,,,,531460,,,
2022-07-21,370.6047715641706,,,,377.15936265295375,,,,365.2987035829192,,,,368.5817565917969,,,,44844,,,
2022-07-22,368.58182330253476,,,,381.07828933994557,,,,368.58182330253476,,,,378.4656982421875,,,,52400,,,
2022-07-25,378.4772306821641,,,,381.48285316161923,,,,376.85881857784204,,,,379.806640625,,,,38512,,,
2022-07-26,373.6219958793826,,,,388.90442459596454,,,,370.2233417357159,,,,379.17083740234375,,,,73000,,,
2022-07-27,384.71966128476964,,,,388.8812922361674,,,,373.1595753086648,,,,378.97430419921875,,,,117688,,,
2022-07-28,386.53462336810435,,,,387.89871927865573,,,,370.153985733946,,,,372.58160400390625,,,,88376,,,
2022-07-29,377.8067291860206,,,,390.730911121537,,,,374.6045909731778,,,,386.5577087402344,,,,284804,,,
2022-08-01,391.0252990445416,,,,393.4748937583249,,,,384.14310437248366,,,,387.3975830078125,,,,149972,,,
2022-08-02,381.58852909648584,,,,390.06878679800724,,,,380.5153790390055,,,,382.3117370605469,,,,240324,,,
2022-08-03,382.3118048199152,,,,394.2681617975022,,,,380.17715197604855,,,,392.28515625,,,,219712,,,
2022-08-04,393.2532916997729,,,,398.00083405392303,,,,384.93632836399354,,,,386.9426574707031,,,,92308,,,
2022-08-05,386.94268506156897,,,,388.80904315035343,,,,385.3329455143195,,,,386.5927429199219,,,,50980,,,
2022-08-08,386.5927255995602,,,,387.0359913214599,,,,381.7285357442669,,,,383.10498046875,,,,130616,,,
2022-08-10,384.93637244374537,,,,387.98088059896486,,,,378.45076641364994,,,,386.5461120605469,,,,53888,,,
2022-08-11,379.80381104962044,,,,389.60218946736245,,,,379.80381104962044,,,,386.3710632324219,,,,52688,,,
2022-08-12,380.57379427861565,,,,387.26934321882305,,,,380.57379427861565,,,,386.47613525390625,,,,49844,,,
2022-08-16,386.872698265175,,,,391.9351829874172,,,,382.8600114475716,,,,387.17596435546875,,,,96568,,,
2022-08-17,387.57254732644043,,,,390.76867374422807,,,,383.1865949999371,,,,387.01263427734375,,,,77536,,,
2022-08-18,383.3032768501758,,,,390.7687089008183,,,,383.3032768501758,,,,390.1388244628906,,,,37540,,,
2022-08-19,389.0540185918079,,,,397.61592503291376,,,,389.04234246227065,,,,392.81005859375,,,,215500,,,
2022-08-22,396.83436108216415,,,,396.83436108216415,,,,389.7655189202198,,,,391.8302001953125,,,,43844,,,
2022-08-23,389.8938919517902,,,,398.9340644652573,,,,389.49730222641676,,,,391.5036315917969,,,,81560,,,
2022-08-24,390.41872898415403,,,,395.43456565768815,,,,389.6605211148989,,,,392.0867919921875,,,,28288,,,
2022-08-25,389.6022134254528,,,,395.3529344270757,,,,383.06996074526563,,,,385.7645263671875,,,,33812,,,
2022-08-26,384.4931049187111,,,,390.17382687515874,,,,384.4931049187111,,,,388.9723815917969,,,,76320,,,
2022-08-29,380.2704283356151,,,,389.92883632152956,,,,380.2704283356151,,,,389.33392333984375,,,,50084,,,
2022-08-30,389.9521786107511,,,,395.4346052917877,,,,387.50258371071345,,,,391.34027099609375,,,,58968,,,
2022-09-01,387.4325987527293,,,,393.801557128439,,,,386.10283000448254,,,,391.48028564453125,,,,57368,,,
2022-09-02,387.25758426512465,,,,395.41125234656505,,,,385.63619724699146,,,,387.52587890625,,,,58864,,,
2022-09-05,389.8238692196082,,,,395.2596485383217,,,,384.98300293236,,,,389.55560302734375,,,,390576,,,
2022-09-06,390.173838944901,,,,408.2658603177573,,,,387.52594891794195,,,,396.9977111816406,,,,184112,,,
2022-09-07,396.6011145726586,,,,403.59995777099965,,,,395.1663460213256,,,,400.6487731933594,,,,259792,,,
2022-09-08,403.0284045274699,,,,425.7629692185031,,,,402.8417573140001,,,,418.7291259765625,,,,361856,,,
2022-09-09,420.8287577671643,,,,422.9634105707925,,,,406.2361872473421,,,,408.0791931152344,,,,87988,,,
2022-09-12,409.6072233978461,,,,410.1204604140059,,,,400.64870004392117,,,,403.8215026855469,,,,48764,,,
2022-09-13,403.8215146992476,,,,411.2402987470415,,,,397.00931975196585,,,,398.6307067871094,,,,187524,,,
2022-09-14,392.64670516416254,,,,406.8193599555821,,,,390.068787016519,,,,398.89898681640625,,,,64448,,,
2022-09-15,401.26695498539976,,,,403.71654976874083,,,,396.7293836590317,,,,398.16412353515625,,,,74716,,,
2022-09-16,397.2426474345507,,,,437.89425883697055,,,,394.46643413090777,,,,424.3981628417969,,,,1167304,,,
2022-09-19,426.5211339673011,,,,431.5952948664062,,,,420.4088228043223,,,,424.5498046875,,,,222264,,,
2022-09-20,431.1287164922473,,,,453.75830821289014,,,,424.80643419174055,,,,441.055419921875,,,,593832,,,
2022-09-21,451.4253429509352,,,,452.07857964474175,,,,433.00673376038054,,,,438.0108947753906,,,,239496,,,
2022-09-22,439.65560995401086,,,,440.2038468927193,,,,427.5126074479775,,,,430.9537048339844,,,,120468,,,
2022-09-23,426.92943198234445,,,,430.28888238869837,,,,405.46631299743973,,,,409.4440002441406,,,,176120,,,
2022-09-26,404.6031253066151,,,,413.92323984556657,,,,398.04751957920814,,,,400.3221435546875,,,,111308,,,
2022-09-27,400.9519855877542,,,,419.9305058073185,,,,399.493893553701,,,,418.2857666015625,,,,138124,,,
2022-09-28,417.59762028453633,,,,417.59762028453633,,,,403.5882585590642,,,,413.7132568359375,,,,49108,,,
2022-09-29,415.4863069154625,,,,423.19671041216816,,,,403.5999498418142,,,,410.6687927246094,,,,107116,,,
2022-09-30,408.63907517718417,,,,431.59528409156485,,,,402.57341172508654,,,,429.33233642578125,,,,224872,,,
2022-10-03,429.0756841441014,,,,443.26001604901484,,,,426.1711759565989,,,,437.36932373046875,,,,161808,,,
2022-10-04,443.2600715283651,,,,443.2600715283651,,,,426.5794951524292,,,,430.70880126953125,,,,99308,,,
2022-10-06,432.866692262571,,,,432.866692262571,,,,419.93051096879316,,,,422.2634582519531,,,,72168,,,
2022-10-07,419.25396231971826,,,,432.6217620184924,,,,417.6092515259779,,,,427.0693359375,,,,126364,,,
2022-10-10,422.3218795306821,,,,422.34520331323165,,,,411.765290634804,,,,415.8362731933594,,,,56632,,,
2022-10-11,418.7407015460433,,,,424.596393363238,,,,415.03130977648374,,,,422.25177001953125,,,,57884,,,
2022-10-12,421.0853417049383,,,,422.36846281191055,,,,413.99320418727274,,,,420.3738098144531,,,,58780,,,
2022-10-13,420.3738002578153,,,,420.3738002578153,,,,409.43227118961136,,,,411.03033447265625,,,,51704,,,
2022-10-14,413.42164007289716,,,,425.4946439488204,,,,413.42164007289716,,,,421.82025146484375,,,,260412,,,
2022-10-17,423.3949467846669,,,,442.3151442166115,,,,418.6124046870572,,,,439.21234130859375,,,,434780,,,
2022-10-18,439.2123885681587,,,,443.2600469857504,,,,433.07672494748385,,,,439.6089782714844,,,,198928,,,
2022-10-19,440.5421372868436,,,,443.2600268312447,,,,435.10638667640467,,,,442.0469055175781,,,,60228,,,
2022-10-20,443.25999339076907,,,,443.25999339076907,,,,417.55092516544886,,,,421.9252014160156,,,,304160,,,
2022-10-21,424.03650605105685,,,,430.3471400451462,,,,403.5998928927384,,,,408.0558166503906,,,,85140,,,
2022-10-24,412.69836071371253,,,,418.53072872832126,,,,408.7789980165517,,,,411.49688720703125,,,,12512,,,
2022-10-25,413.32831349575747,,,,415.8012607260434,,,,401.65192788446393,,,,410.7154235839844,,,,226120,,,
2022-10-27,413.44491599196215,,,,421.0853185265538,,,,413.00167878027776,,,,418.8690185546875,,,,134516,,,
2022-10-28,421.3420543867829,,,,427.45393983343183,,,,401.7346159535711,,,,424.9338073730469,,,,154812,,,
2022-10-31,427.06535610002516,,,,430.8808464714686,,,,414.75918493982863,,,,417.2086486816406,,,,457792,,,
2022-11-01,418.3509231257366,,,,431.9524802322876,,,,418.3509231257366,,,,423.12030029296875,,,,196856,,,
2022-11-02,422.3312922931919,,,,443.96423898374144,,,,420.0702600092273,,,,433.4598388671875,,,,296592,,,
2022-11-03,433.1065370934853,,,,440.43135222801624,,,,430.2449051778228,,,,434.84942626953125,,,,101044,,,
2022-11-04,435.7208755543523,,,,435.7208755543523,,,,424.40389752958475,,,,428.18408203125,,,,26620,,,
2022-11-07,430.5393068324915,,,,435.72085210071623,,,,424.4156624245895,,,,432.19976806640625,,,,68524,,,
2022-11-09,432.88276251175523,,,,434.366580141794,,,,408.3410916745752,,,,417.4323425292969,,,,70028,,,
2022-11-10,415.70126008913957,,,,421.80135798447395,,,,410.001571592684,,,,420.3528747558594,,,,86024,,,
2022-11-11,421.58935944048176,,,,427.1124040737004,,,,414.52361598617205,,,,416.2311706542969,,,,60832,,,
2022-11-14,415.4657185669554,,,,417.55010715318645,,,,411.0025354147832,,,,413.4048767089844,,,,98504,,,
2022-11-15,412.63943046239876,,,,431.01036401038226,,,,412.4039056733221,,,,416.2547302246094,,,,73912,,,
2022-11-16,422.0603646966801,,,,422.0603646966801,,,,415.70119625537967,,,,418.65704345703125,,,,66688,,,
2022-11-17,416.8788975236192,,,,420.2940071361008,,,,416.0427729803289,,,,417.84454345703125,,,,14316,,,
2022-11-18,416.80821178473104,,,,420.74149305093715,,,,414.52363280868985,,,,417.0790710449219,,,,32128,,,
2022-11-21,417.0790475207943,,,,421.81308981017577,,,,414.78268093447053,,,,417.6089782714844,,,,28364,,,
2022-11-22,416.70222332611763,,,,420.58838225497504,,,,415.93676777952453,,,,417.59722900390625,,,,8520,,,
2022-11-23,417.59724308521055,,,,424.1566027786183,,,,415.51282567988824,,,,418.9043884277344,,,,33304,,,
